H2S(WE),H2S(AE),SO2(WE),SO2(AE),CO(WE),CO(AE),VOC(WE),VOC(AE),NH3(WE),NH3(AE),MICS6814(CO),MICS6814(NH3),MICS6814(NO2),SEMEATECH(NH3),SEMEATECH(CH3SH),Class
474.273,310.73,363.882,658.258,1253.825,0.0,873.435,50.488,964.312,287.779,2695.772,1913.61,3062.971,62,5,Racao
475.636,321.633,366.607,655.532,1238.833,0.0,873.435,50.488,974.41,287.779,2692.787,1913.61,3062.971,62,4,Racao
476.998,318.908,366.607,656.895,1241.559,0.0,873.435,50.488,969.361,287.779,2692.787,1910.625,3062.971,63,4,Racao
476.998,312.093,333.899,650.081,1241.559,0.0,873.435,50.488,969.361,287.779,2692.787,1910.625,3062.971,64,1,Racao
471.547,320.27,347.527,650.081,1226.568,0.0,873.435,50.488,974.41,287.779,2692.787,1910.625,3062.971,65,1,Racao
472.91,320.27,325.722,663.709,1233.382,0.0,878.484,50.488,974.41,287.779,2692.787,1910.625,3062.971,66,3,Racao
471.547,306.642,344.802,659.621,1251.099,0.0,878.484,50.488,979.459,287.779,2692.787,1910.625,3062.971,66,3,Racao
472.91,303.916,363.882,648.718,1260.639,0.0,883.532,55.536,974.41,287.779,2692.787,1910.625,3062.971,67,3,Racao
478.361,317.545,344.802,658.258,1223.842,0.0,883.532,50.488,979.459,287.779,2689.802,1907.64,3062.971,67,2,Racao
472.91,309.368,361.156,650.081,1263.365,0.0,878.484,50.488,979.459,287.779,2689.802,1907.64,3062.971,68,2,Racao
470.184,310.73,346.165,658.258,1264.727,0.0,878.484,50.488,974.41,287.779,2689.802,1907.64,3062.971,68,6,Racao
476.998,309.368,363.882,647.355,1256.55,0.0,883.532,50.488,979.459,287.779,2689.802,1904.654,3062.971,68,6,Racao
474.273,318.908,362.519,652.806,1244.285,0.0,883.532,50.488,979.459,287.779,2689.802,1904.654,3062.971,69,1,Racao
468.821,301.19,328.448,654.169,1257.913,0.0,883.532,50.488,989.556,287.779,2689.802,1904.654,3059.985,69,1,Racao
479.724,312.093,335.262,654.169,1264.727,0.0,883.532,50.488,989.556,287.779,2689.802,1904.654,3062.971,69,1,Racao
481.087,392.502,355.705,658.258,1266.09,0.0,888.581,50.488,989.556,287.779,2689.802,1904.654,3059.985,70,1,Racao
472.91,312.093,337.987,658.258,1259.276,0.0,888.581,50.488,979.459,287.779,2689.802,1901.669,3062.971,70,1,Racao
470.184,317.545,322.996,652.806,1242.922,0.0,883.532,50.488,984.507,287.779,2689.802,1904.654,3059.985,70,1,Racao
466.096,318.908,328.448,659.621,1240.196,0.0,888.581,50.488,989.556,287.779,2689.802,1904.654,3059.985,70,4,Racao
475.636,309.368,355.705,660.984,1238.833,0.0,883.532,50.488,989.556,287.779,2689.802,1904.654,3059.985,70,7,Racao
481.087,312.093,355.705,658.258,1249.736,0.0,888.581,50.488,989.556,287.779,2692.787,1904.654,3059.985,71,7,Racao
464.733,310.73,329.81,632.364,1266.09,0.0,888.581,50.488,989.556,287.779,2692.787,1904.654,3062.971,71,7,Racao
459.281,303.916,382.962,659.621,1271.542,0.0,888.581,50.488,984.507,287.779,2689.802,1904.654,3062.971,71,7,Racao
478.361,306.642,342.076,654.169,1287.896,0.0,888.581,50.488,989.556,287.779,2692.787,1904.654,3062.971,72,6,Racao
470.184,305.279,361.156,658.258,1263.365,0.0,888.581,50.488,984.507,287.779,2692.787,1907.64,3062.971,73,6,Racao
481.087,308.005,351.616,651.444,1275.63,0.0,888.581,50.488,994.605,287.779,2692.787,1907.64,3062.971,73,2,Racao
475.636,318.908,332.536,658.258,1264.727,0.0,893.63,50.488,994.605,287.779,2692.787,1907.64,3062.971,74,2,Racao
486.538,314.819,340.713,658.258,1289.259,0.0,888.581,50.488,994.605,287.779,2692.787,1907.64,3062.971,75,5,Racao
468.821,317.545,331.173,651.444,1251.099,0.0,888.581,50.488,989.556,287.779,2692.787,1910.625,3062.971,76,5,Racao
479.724,309.368,369.333,663.709,1274.267,0.0,893.63,50.488,994.605,287.779,2695.772,1910.625,3062.971,77,5,Racao
468.821,312.093,336.625,655.532,1248.373,0.0,893.63,50.488,989.556,287.779,2695.772,1910.625,3062.971,78,5,Racao
462.007,313.456,331.173,660.984,1270.179,0.0,893.63,50.488,999.654,287.779,2695.772,1910.625,3062.971,79,4,Racao
475.636,306.642,344.802,652.806,1287.896,0.0,898.679,50.488,994.605,287.779,2695.772,1910.625,3062.971,81,1,Racao
478.361,309.368,350.253,651.444,1286.533,0.0,893.63,50.488,989.556,287.779,2695.772,1910.625,3062.971,82,1,Racao
478.361,318.908,351.616,651.444,1252.462,0.0,893.63,50.488,984.507,287.779,2695.772,1910.625,3062.971,83,3,Racao
475.636,309.368,363.882,656.895,1276.993,0.0,893.63,50.488,994.605,287.779,2695.772,1910.625,3062.971,85,3,Racao
474.273,313.456,397.953,674.612,1263.365,0.0,898.679,50.488,989.556,287.779,2695.772,1913.61,3062.971,86,3,Racao
479.724,325.722,325.722,651.444,1259.276,0.0,893.63,50.488,994.605,287.779,2692.787,1910.625,3062.971,87,3,Racao
479.724,313.456,395.227,669.161,1252.462,0.0,893.63,50.488,994.605,287.779,2695.772,1910.625,3062.971,87,2,Racao
470.184,318.908,354.342,658.258,1253.825,0.0,893.63,50.488,994.605,287.779,2692.787,1910.625,3062.971,88,2,Racao
478.361,314.819,365.245,652.806,1278.356,0.0,898.679,50.488,989.556,287.779,2692.787,1910.625,3062.971,89,6,Racao
471.547,313.456,348.89,662.346,1290.622,0.0,898.679,50.488,999.654,287.779,2692.787,1907.64,3062.971,90,6,Racao
472.91,313.456,336.625,648.718,1291.984,0.0,898.679,50.488,1004.702,287.779,2692.787,1907.64,3062.971,90,1,Racao
468.821,313.456,362.519,656.895,1114.814,0.0,898.679,50.488,1040.044,287.779,2692.787,1907.64,3062.971,91,1,Racao
474.273,313.456,354.342,652.806,1256.55,0.0,898.679,50.488,994.605,287.779,2692.787,1910.625,3062.971,92,1,Racao
464.733,309.368,342.076,662.346,1274.267,0.0,898.679,50.488,999.654,287.779,2692.787,1907.64,3062.971,93,1,Racao
472.91,316.182,351.616,651.444,1257.913,0.0,898.679,50.488,1014.8,287.779,2692.787,1907.64,3062.971,93,1,Racao
475.636,317.545,361.156,648.718,1256.55,0.0,903.727,50.488,989.556,287.779,2689.802,1907.64,3062.971,94,4,Racao
459.281,309.368,344.802,669.161,1256.55,0.0,903.727,50.488,994.605,287.779,2692.787,1907.64,3062.971,95,4,Racao
475.636,313.456,339.35,651.444,1270.179,0.0,903.727,50.488,999.654,287.779,2692.787,1907.64,3062.971,95,7,Racao
455.193,297.102,325.722,659.621,1285.17,0.0,903.727,50.488,984.507,287.779,2692.787,1904.654,3062.971,96,7,Racao
476.998,321.633,324.359,648.718,1279.719,0.0,903.727,50.488,1004.702,287.779,2689.802,1904.654,3059.985,97,7,Racao
463.37,302.553,351.616,669.161,1300.161,0.0,903.727,50.488,989.556,287.779,2692.787,1904.654,3062.971,97,7,Racao
476.998,309.368,382.962,667.798,1291.984,0.0,898.679,50.488,994.605,287.779,2689.802,1904.654,3062.971,98,6,Racao
476.998,318.908,363.882,658.258,1282.444,0.0,903.727,50.488,999.654,287.779,2689.802,1904.654,3062.971,99,6,Racao
474.273,318.908,354.342,645.992,1259.276,0.0,903.727,50.488,999.654,287.779,2689.802,1901.669,3059.985,99,2,Racao
475.636,306.642,365.245,656.895,1304.25,0.0,908.776,50.488,999.654,287.779,2689.802,1901.669,3062.971,100,5,Racao
474.273,316.182,384.324,660.984,1264.727,0.0,903.727,50.488,994.605,287.779,2689.802,1901.669,3062.971,101,5,Racao
470.184,321.633,328.448,658.258,1271.542,0.0,903.727,50.488,1004.702,287.779,2689.802,1901.669,3059.985,102,5,Racao
470.184,324.359,359.793,648.718,1293.347,0.0,903.727,50.488,999.654,287.779,2689.802,1901.669,3059.985,102,5,Racao
475.636,310.73,352.979,658.258,1298.799,0.0,903.727,50.488,999.654,287.779,2689.802,1898.684,3059.985,103,4,Racao
486.538,320.27,357.067,656.895,1268.816,0.0,903.727,50.488,1004.702,287.779,2686.816,1898.684,3059.985,104,4,Racao
478.361,317.545,393.864,669.161,1281.082,0.0,908.776,50.488,999.654,287.779,2689.802,1898.684,3059.985,104,1,Racao
471.547,320.27,346.165,655.532,1268.816,0.0,908.776,50.488,1004.702,287.779,2686.816,1895.698,3059.985,105,1,Racao
471.547,314.819,324.359,660.984,1283.807,0.0,908.776,50.488,1004.702,287.779,2686.816,1895.698,3059.985,105,3,Racao
471.547,318.908,352.979,659.621,1267.453,0.0,903.727,50.488,999.654,287.779,2686.816,1895.698,3059.985,106,3,Racao
476.998,317.545,346.165,663.709,1306.976,0.0,913.825,50.488,1004.702,287.779,2686.816,1895.698,3059.985,106,3,Racao
481.087,320.27,328.448,648.718,1283.807,0.0,908.776,50.488,1009.751,287.779,2686.816,1895.698,3059.985,106,2,Racao
471.547,331.173,339.35,659.621,1268.816,0.0,908.776,50.488,1009.751,287.779,2686.816,1895.698,3059.985,107,2,Racao
463.37,313.456,366.607,666.435,1271.542,0.0,913.825,50.488,999.654,287.779,2686.816,1895.698,3059.985,107,6,Racao
470.184,321.633,327.085,659.621,1281.082,0.0,908.776,50.488,999.654,287.779,2686.816,1895.698,3059.985,107,6,Racao
466.096,320.27,352.979,660.984,1285.17,0.0,913.825,50.488,1004.702,287.779,2686.816,1892.713,3059.985,107,1,Racao
463.37,308.005,335.262,660.984,1279.719,0.0,913.825,50.488,1004.702,287.779,2686.816,1892.713,3059.985,107,1,Racao
468.821,310.73,354.342,652.806,1274.267,0.0,913.825,50.488,1019.849,287.779,2686.816,1892.713,3059.985,107,1,Racao
475.636,312.093,362.519,660.984,1291.984,0.0,913.825,50.488,1009.751,287.779,2686.816,1892.713,3059.985,107,1,Racao
474.273,314.819,329.81,651.444,1293.347,0.0,913.825,50.488,1009.751,287.779,2686.816,1892.713,3059.985,106,1,Racao
472.91,313.456,369.333,659.621,1276.993,0.0,913.825,50.488,1004.702,287.779,2683.831,1892.713,3059.985,107,1,Racao
474.273,314.819,359.793,648.718,1279.719,0.0,918.874,50.488,1009.751,287.779,2686.816,1892.713,3059.985,106,4,Racao
462.007,309.368,351.616,662.346,1311.064,0.0,913.825,50.488,1004.702,287.779,2686.816,1892.713,3059.985,106,4,Racao
479.724,320.27,347.527,648.718,1279.719,0.0,913.825,50.488,1009.751,287.779,2686.816,1889.728,3059.985,106,7,Racao
467.458,321.633,354.342,656.895,1279.719,0.0,918.874,50.488,1014.8,287.779,2686.816,1889.728,3059.985,106,7,Racao
471.547,316.182,354.342,647.355,1285.17,0.0,913.825,50.488,1009.751,287.779,2686.816,1889.728,3059.985,106,7,Racao
467.458,317.545,351.616,654.169,1279.719,0.0,918.874,50.488,1009.751,287.779,2686.816,1889.728,3059.985,106,6,Racao
472.91,318.908,372.059,669.161,1311.064,0.0,918.874,50.488,1014.8,287.779,2686.816,1889.728,3059.985,105,6,Racao
467.458,313.456,355.705,659.621,1279.719,0.0,918.874,50.488,1024.897,287.779,2686.816,1889.728,3059.985,105,2,Racao
457.919,325.722,362.519,656.895,1287.896,0.0,918.874,50.488,1009.751,287.779,2686.816,1889.728,3059.985,104,2,Racao
472.91,312.093,366.607,648.718,1283.807,0.0,918.874,50.488,1009.751,287.779,2686.816,1889.728,3059.985,104,5,Racao
460.644,313.456,357.067,655.532,1291.984,0.0,918.874,50.488,1014.8,287.779,2686.816,1889.728,3059.985,103,5,Racao
475.636,324.359,343.439,655.532,1294.71,0.0,918.874,50.488,1019.849,287.779,2686.816,1889.728,3059.985,102,5,Racao
471.547,312.093,336.625,662.346,1319.241,0.0,918.874,50.488,1009.751,282.73,2686.816,1889.728,3059.985,102,5,Racao
466.096,312.093,342.076,658.258,1302.887,0.0,918.874,50.488,1014.8,287.779,2686.816,1889.728,3059.985,101,4,Racao
478.361,306.642,329.81,659.621,1321.967,0.0,918.874,50.488,1019.849,287.779,2683.831,1889.728,3059.985,101,1,Racao
476.998,309.368,332.536,660.984,1328.781,0.0,923.922,50.488,1009.751,287.779,2683.831,1886.742,3059.985,101,1,Racao
475.636,314.819,363.882,652.806,1290.622,0.0,923.922,50.488,1009.751,287.779,2686.816,1886.742,3059.985,102,3,Racao
468.821,309.368,363.882,656.895,1321.967,0.0,918.874,50.488,1024.897,287.779,2686.816,1889.728,3059.985,102,3,Racao
471.547,309.368,362.519,659.621,1308.339,0.0,923.922,50.488,1014.8,287.779,2683.831,1886.742,3059.985,102,3,Racao
472.91,313.456,362.519,654.169,1305.613,0.0,923.922,50.488,1014.8,287.779,2686.816,1886.742,3059.985,103,3,Racao
476.998,312.093,366.607,658.258,1317.879,0.0,923.922,50.488,1014.8,287.779,2683.831,1886.742,3059.985,104,2,Racao
481.087,312.093,369.333,666.435,1332.87,0.0,923.922,50.488,1019.849,287.779,2683.831,1886.742,3059.985,105,2,Racao
475.636,314.819,327.085,648.718,1309.702,0.0,928.971,50.488,1009.751,287.779,2683.831,1886.742,3059.985,106,6,Racao
471.547,317.545,363.882,655.532,1301.524,0.0,923.922,50.488,1029.946,287.779,2683.831,1883.757,3059.985,108,6,Racao
472.91,321.633,322.996,648.718,1297.436,0.0,923.922,50.488,1004.702,287.779,2683.831,1883.757,3059.985,109,1,Racao
476.998,303.916,348.89,650.081,1294.71,0.0,923.922,50.488,1014.8,287.779,2683.831,1883.757,3059.985,111,1,Racao
474.273,316.182,329.81,650.081,1319.241,0.0,923.922,50.488,1019.849,287.779,2680.846,1883.757,3059.985,112,1,Racao
462.007,310.73,357.067,659.621,1301.524,0.0,928.971,50.488,1014.8,287.779,2683.831,1883.757,3059.985,113,1,Racao
472.91,318.908,370.696,669.161,1335.596,0.0,923.922,50.488,1014.8,287.779,2683.831,1883.757,3057.0,114,1,Racao
462.007,314.819,336.625,656.895,1332.87,0.0,923.922,50.488,1014.8,287.779,2683.831,1883.757,3057.0,115,4,Racao
460.644,312.093,332.536,654.169,1331.507,0.0,928.971,50.488,1019.849,287.779,2683.831,1880.771,3057.0,116,4,Racao
479.724,310.73,332.536,652.806,1336.959,0.0,928.971,50.488,1009.751,287.779,2683.831,1880.771,3057.0,117,7,Racao
463.37,316.182,358.43,659.621,1309.702,0.0,928.971,50.488,1009.751,287.779,2680.846,1880.771,3057.0,118,7,Racao
467.458,316.182,358.43,663.709,1313.79,0.0,928.971,50.488,1009.751,287.779,2680.846,1877.786,3057.0,120,7,Racao
456.556,312.093,336.625,656.895,1165.239,0.0,928.971,50.488,1014.8,287.779,2680.846,1877.786,3057.0,121,7,Racao
471.547,309.368,363.882,655.532,1326.056,0.0,928.971,50.488,1060.239,287.779,2680.846,1877.786,3057.0,122,6,Racao
468.821,313.456,361.156,659.621,1306.976,0.0,928.971,50.488,1019.849,287.779,2680.846,1877.786,3057.0,123,6,Racao
459.281,310.73,361.156,659.621,1335.596,0.0,934.02,50.488,1019.849,287.779,2680.846,1877.786,3057.0,124,2,Racao
470.184,314.819,321.633,656.895,1316.516,0.0,928.971,50.488,1040.044,287.779,2680.846,1877.786,3057.0,125,5,Racao
471.547,305.279,337.987,651.444,1330.144,0.0,934.02,50.488,1019.849,287.779,2680.846,1877.786,3057.0,126,5,Racao
467.458,317.545,378.873,666.435,1301.524,0.0,934.02,50.488,1024.897,287.779,2677.86,1874.801,3057.0,127,5,Racao
471.547,312.093,363.882,659.621,1316.516,0.0,928.971,50.488,1014.8,287.779,2680.846,1874.801,3057.0,128,5,Racao
464.733,317.545,335.262,451.104,1330.144,0.0,928.971,50.488,1014.8,287.779,2677.86,1871.815,3057.0,129,4,Racao
466.096,310.73,362.519,648.718,1336.959,0.0,934.02,50.488,1014.8,287.779,2677.86,1871.815,3057.0,130,4,Racao
474.273,302.553,343.439,652.806,1345.136,0.0,934.02,45.439,1019.849,287.779,2677.86,1871.815,3057.0,130,1,Racao
489.264,309.368,351.616,650.081,1351.95,0.0,934.02,45.439,1019.849,287.779,2677.86,1868.83,3057.0,130,1,Racao
476.998,314.819,325.722,648.718,1321.967,0.0,934.02,50.488,1024.897,287.779,2674.875,1868.83,3057.0,131,3,Racao
472.91,310.73,331.173,659.621,1343.773,0.0,934.02,45.439,1019.849,287.779,2674.875,1868.83,3054.015,131,3,Racao
476.998,305.279,361.156,655.532,1416.004,0.0,939.069,50.488,1019.849,287.779,2677.86,1865.845,3054.015,131,3,Racao
463.37,318.908,327.085,652.806,1327.419,0.0,934.02,50.488,1019.849,287.779,2674.875,1865.845,3054.015,131,3,Racao
472.91,318.908,361.156,650.081,1345.136,0.0,939.069,50.488,1024.897,287.779,2674.875,1865.845,3054.015,131,2,Racao
476.998,314.819,331.173,645.992,1343.773,0.0,939.069,50.488,1014.8,287.779,2674.875,1865.845,3054.015,131,6,Racao
475.636,310.73,366.607,654.169,1327.419,0.0,939.069,45.439,1019.849,287.779,2674.875,1865.845,3054.015,131,6,Racao
466.096,310.73,322.996,658.258,1323.33,0.0,939.069,50.488,1024.897,287.779,2674.875,1865.845,3054.015,130,1,Racao
475.636,318.908,337.987,647.355,1305.613,0.0,944.117,50.488,1024.897,287.779,2674.875,1865.845,3054.015,130,1,Racao
463.37,317.545,322.996,655.532,1315.153,0.0,944.117,50.488,1029.946,287.779,2674.875,1862.859,3054.015,130,1,Racao
471.547,305.279,331.173,648.718,1350.587,0.0,939.069,50.488,1029.946,287.779,2674.875,1862.859,3054.015,130,1,Racao
467.458,316.182,320.27,651.444,1324.693,0.0,944.117,50.488,1024.897,287.779,2674.875,1862.859,3054.015,130,1,Racao
467.458,318.908,16.354,460.644,1312.427,0.0,939.069,50.488,1024.897,287.779,2674.875,1859.874,3054.015,130,1,Racao
476.998,309.368,344.802,655.532,1311.064,0.0,939.069,50.488,1024.897,287.779,2674.875,1859.874,3054.015,130,4,Racao
476.998,313.456,331.173,648.718,1349.224,0.0,944.117,50.488,1029.946,287.779,2674.875,1859.874,3054.015,130,4,Racao
466.096,305.279,336.625,674.612,1354.676,0.0,944.117,50.488,1034.995,287.779,2674.875,1859.874,3054.015,130,7,Racao
472.91,312.093,372.059,654.169,1339.684,0.0,944.117,45.439,1029.946,287.779,2671.89,1859.874,3054.015,130,7,Racao
476.998,320.27,327.085,650.081,1339.684,0.0,939.069,50.488,1029.946,287.779,2674.875,1859.874,3054.015,130,7,Racao
475.636,314.819,327.085,648.718,1346.499,0.0,944.117,45.439,1024.897,287.779,2674.875,1859.874,3054.015,129,6,Racao
467.458,312.093,332.536,658.258,1320.604,0.0,944.117,50.488,1024.897,287.779,2671.89,1859.874,3054.015,129,6,Racao
464.733,313.456,337.987,659.621,1362.853,0.0,944.117,50.488,1029.946,287.779,2671.89,1856.889,3054.015,129,2,Racao
463.37,313.456,363.882,660.984,1339.684,0.0,949.166,45.439,1029.946,287.779,2671.89,1856.889,3054.015,129,2,Racao
474.273,306.642,354.342,652.806,1354.676,0.0,944.117,45.439,1034.995,287.779,2671.89,1856.889,3054.015,128,5,Racao
474.273,318.908,322.996,650.081,1327.419,0.0,949.166,50.488,1024.897,287.779,2674.875,1856.889,3054.015,128,5,Racao
464.733,317.545,347.527,648.718,1319.241,0.0,944.117,50.488,1024.897,287.779,2674.875,1856.889,3054.015,127,5,Racao
464.733,309.368,332.536,658.258,1349.224,0.0,944.117,50.488,1040.044,287.779,2671.89,1856.889,3054.015,127,5,Racao
471.547,316.182,327.085,650.081,1343.773,0.0,944.117,50.488,1024.897,287.779,2671.89,1856.889,3054.015,127,4,Racao
474.273,317.545,340.713,645.992,1326.056,0.0,949.166,50.488,1024.897,287.779,2671.89,1853.903,3054.015,127,4,Racao
466.096,318.908,348.89,656.895,1357.401,0.0,949.166,50.488,1034.995,287.779,2671.89,1853.903,3054.015,127,1,Racao
464.733,312.093,336.625,655.532,1358.764,0.0,949.166,50.488,1029.946,287.779,2671.89,1853.903,3054.015,128,3,Racao
474.273,314.819,355.705,658.258,1319.241,0.0,949.166,50.488,1024.897,287.779,2671.89,1853.903,3054.015,128,3,Racao
464.733,313.456,355.705,658.258,1317.879,0.0,949.166,45.439,1024.897,287.779,2671.89,1853.903,3054.015,128,3,Racao
466.096,314.819,325.722,651.444,1331.507,0.0,949.166,50.488,1029.946,287.779,2671.89,1853.903,3054.015,129,3,Racao
490.627,317.545,365.245,647.355,1323.33,0.0,949.166,50.488,1034.995,287.779,2671.89,1853.903,3054.015,129,2,Racao
463.37,310.73,344.802,660.984,1323.33,0.0,949.166,45.439,1045.093,287.779,2668.904,1853.903,3054.015,130,2,Racao
464.733,309.368,367.97,660.984,1349.224,0.0,944.117,50.488,1034.995,287.779,2671.89,1850.918,3054.015,130,6,Racao
475.636,321.633,355.705,652.806,1323.33,0.0,949.166,45.439,1034.995,287.779,2671.89,1850.918,3054.015,131,6,Racao
462.007,318.908,354.342,656.895,1328.781,0.0,949.166,50.488,1029.946,287.779,2671.89,1853.903,3054.015,132,1,Racao
466.096,309.368,327.085,648.718,1346.499,0.0,949.166,45.439,1029.946,287.779,2671.89,1850.918,3054.015,132,1,Racao
468.821,310.73,362.519,648.718,1324.693,0.0,954.215,45.439,1034.995,287.779,2671.89,1850.918,3051.029,133,1,Racao
475.636,314.819,342.076,648.718,1163.876,0.0,954.215,50.488,1029.946,287.779,2671.89,1850.918,3051.029,133,1,Racao
472.91,309.368,358.43,658.258,1356.039,0.0,949.166,45.439,1029.946,287.779,2668.904,1847.933,3051.029,134,1,Racao
472.91,306.642,336.625,652.806,1368.304,0.0,954.215,50.488,1040.044,287.779,2668.904,1847.933,3051.029,135,4,Racao
467.458,310.73,381.599,660.984,1331.507,0.0,954.215,50.488,1040.044,287.779,2668.904,1847.933,3051.029,136,4,Racao
466.096,316.182,350.253,652.806,1327.419,0.0,954.215,50.488,1034.995,287.779,2668.904,1847.933,3051.029,136,7,Racao
467.458,313.456,351.616,656.895,1361.49,0.0,954.215,50.488,1034.995,287.779,2668.904,1847.933,3051.029,137,7,Racao
468.821,312.093,363.882,658.258,1354.676,0.0,954.215,50.488,1024.897,287.779,2668.904,1847.933,3051.029,138,7,Racao
475.636,310.73,340.713,647.355,1371.03,0.0,959.264,45.439,1040.044,287.779,2668.904,1844.947,3051.029,139,7,Racao
459.281,312.093,325.722,651.444,1345.136,0.0,959.264,45.439,1029.946,287.779,2668.904,1844.947,3051.029,139,6,Racao
474.273,308.005,354.342,650.081,1336.959,0.0,954.215,50.488,1029.946,287.779,2668.904,1844.947,3051.029,140,6,Racao
468.821,312.093,337.987,648.718,1335.596,0.0,954.215,50.488,1029.946,287.779,2665.919,1844.947,3051.029,140,2,Racao
464.733,309.368,363.882,656.895,1354.676,0.0,959.264,50.488,1034.995,287.779,2668.904,1841.962,3051.029,141,2,Racao
468.821,314.819,325.722,650.081,1347.861,0.0,959.264,45.439,1065.287,287.779,2665.919,1841.962,3051.029,141,5,Racao
467.458,324.359,322.996,654.169,1346.499,0.0,959.264,45.439,1045.093,287.779,2665.919,1841.962,3051.029,142,5,Racao
462.007,313.456,352.979,647.355,1360.127,0.0,959.264,45.439,1045.093,287.779,2662.934,1838.977,3051.029,142,5,Racao
475.636,320.27,337.987,648.718,1369.667,0.0,954.215,50.488,1034.995,287.779,2665.919,1841.962,3051.029,142,4,Racao
464.733,314.819,324.359,656.895,1343.773,0.0,959.264,50.488,1040.044,287.779,2662.934,1838.977,3051.029,143,4,Racao
472.91,306.642,361.156,658.258,1353.313,0.0,959.264,45.439,1034.995,287.779,2665.919,1838.977,3051.029,143,1,Racao
460.644,318.908,343.439,650.081,1339.684,0.0,959.264,45.439,1029.946,287.779,2662.934,1835.991,3051.029,143,1,Racao
475.636,306.642,329.81,654.169,1375.118,0.0,959.264,45.439,1040.044,287.779,2665.919,1838.977,3048.044,143,3,Racao
476.998,318.908,346.165,651.444,1372.393,0.0,964.312,45.439,1040.044,287.779,2662.934,1835.991,3051.029,142,3,Racao
474.273,313.456,355.705,660.984,1368.304,0.0,959.264,45.439,1040.044,287.779,2662.934,1835.991,3048.044,142,3,Racao
462.007,313.456,359.793,656.895,1343.773,0.0,959.264,45.439,1040.044,287.779,2662.934,1833.006,3048.044,142,3,Racao
463.37,321.633,352.979,659.621,1335.596,0.0,964.312,45.439,1040.044,287.779,2659.948,1833.006,3048.044,142,2,Racao
472.91,316.182,354.342,647.355,1335.596,0.0,964.312,45.439,1050.141,287.779,2662.934,1830.021,3048.044,141,6,Racao
463.37,328.448,347.527,654.169,1332.87,0.0,964.312,45.439,1045.093,287.779,2659.948,1830.021,3048.044,141,6,Racao
466.096,317.545,325.722,650.081,1379.207,0.0,959.264,45.439,1045.093,287.779,2662.934,1830.021,3048.044,141,1,Racao
462.007,318.908,359.793,656.895,1338.322,0.0,964.312,50.488,1034.995,287.779,2659.948,1830.021,3048.044,140,1,Racao
468.821,320.27,348.89,644.629,1379.207,0.0,959.264,50.488,1045.093,287.779,2662.934,1830.021,3048.044,140,1,Racao
467.458,308.005,340.713,650.081,1350.587,0.0,964.312,45.439,1034.995,287.779,2659.948,1830.021,3048.044,140,1,Racao
467.458,321.633,346.165,648.718,1341.047,0.0,964.312,45.439,1045.093,287.779,2659.948,1830.021,3048.044,140,1,Racao
466.096,312.093,352.979,651.444,1341.047,0.0,964.312,45.439,1040.044,287.779,2659.948,1827.035,3048.044,139,1,Racao
470.184,316.182,322.996,645.992,1360.127,0.0,969.361,45.439,1045.093,287.779,2659.948,1827.035,3048.044,139,4,Racao
460.644,314.819,335.262,648.718,1346.499,0.0,964.312,45.439,1034.995,287.779,2659.948,1827.035,3048.044,139,4,Racao
472.91,318.908,363.882,650.081,1353.313,0.0,964.312,50.488,1045.093,287.779,2659.948,1827.035,3048.044,139,7,Racao
475.636,309.368,361.156,654.169,1369.667,0.0,964.312,50.488,1050.141,287.779,2659.948,1827.035,3048.044,139,7,Racao
470.184,314.819,329.81,648.718,1376.481,0.0,964.312,50.488,1050.141,287.779,2659.948,1824.05,3048.044,139,7,Racao
463.37,308.005,362.519,660.984,1373.756,0.0,964.312,45.439,1045.093,287.779,2659.948,1824.05,3048.044,139,6,Racao
471.547,318.908,359.793,658.258,1365.578,0.0,969.361,50.488,1050.141,287.779,2659.948,1824.05,3048.044,139,6,Racao
463.37,325.722,348.89,655.532,1341.047,0.0,969.361,50.488,1055.19,287.779,2659.948,1824.05,3048.044,139,2,Racao
